video_id,date,caption,views,subject,packaging,packaging_level,tags,notes,method,reviewed,transcript
7616389241899158797,2026-03-12,America never backs down from a fight 🔥,792500,culture,tiktok,4,speech_audio|hype_language|trump_dance|aura_farming|hyper_masculine,"YouTuber-turned-boxer Jake Paul speaking at a White House podium, then video of Paul and Trump dancing fitted in towards the end. Paul pointing to some of the young people in the audience, and saying ""you have that fight"" and ""you have that swag"". Targeted towards young people. ",human,yes," Mr. Trump has taught me is courage. You know, we never back down from a fight, even if they're much bigger than you, much, much bigger than you. And I feel all the local Kentuckians feel the same way. You guys have that fight. You guys have that swag. There's a lot of young kids in here. The future of America. I grew up just a few hours away from here. My dad taught me to fight and all of our voices matter in America. And I'm never afraid to speak the truth. And I know you guys aren't. You're here representing the United States. And it's just a blessing. Thank you, Mr. Trump. We know God is with us. I know he wants us on the right side of history. And everyone here has to do their part. And God's got us. Trump's got us. God bless. Love you, Kentucky. Let's go. Awesome, man. Thank you."
7616401495130410254,2026-03-12,UNDEFEATED. 🦅,1400000,war,game_ui,7,trending_audio|meme_audio|stock_hero|highlight_reel|gamification|fictional_overlay|real_war_footage|troll|provocative,"Unclassified military strike footage remixed with Wii Sports gameplays, feat. Wii Sports Tennis, Wii Sports Golf gameplay and announcer audio: ""Hole in one!"", Wii Sports archery gameplay with ""Ten"", Wii Sports Baseball announcer audio: ""It's out of the park!"", Wii Sports Boxing gameplay with announcer audio: ""Knockout!"", Wii Sports Resort Plane Flight gameplay, Wii Sports Resort Basketball gameplay and announcer audio: ""Slam Dunk!"", Wii Sports Bowling gameplay and announcer audio: ""Strike!"".",human,yes," Holy one, one, ten, it's out of the park, down, nine! It's right, I'm done!"
7616166285625347342,2026-03-12,STRIKE 💥🦅,6300000,war,game_ui,7,meme_audio|bass_drop|dramatic_score|hype_language|gamification|fictional_overlay|named_target|real_war_footage|ai_or_cgi|troll|provocative|hyper_masculine,"References a scene of American bowler Pete Weber achieving his iconic strike at the US Open bowling championship on Feb 26, 2012. As he celebrates, we quickly transit to animated angry bowling pins, particularly the one holding the ""WE WON'T STOP MAKING NUCLEAR WEAPONS!"" sign. Hype music booms (Track: Free Bird by MOONLIGHT), then we shift to quick shots of unclassified military footage of attacks on Iranian property (we assume). The bowling pin animation looks like what we usually see on the scoring screens when someone scores a strike.",human,yes, strike to claim it a strike to claim it and he got it here comes the heat from the USA Burble of hands down what a strike and a run please take you on you
7616495049676786957,2026-03-12,HELLO KENTUCKY 🇺🇸,744500,governance,produced,3,dramatic_score|speech_audio|comparison|highlight_reel|aura_farming,"The same thing that was done for Memphis, done for Kentucky. American jobs. Visit to Kentucky. ""America is respected again... like never before"" ... ""we will win win win""",human,yes," A very special, hello Kentucky, I love Kentucky. It's great to be back in this beautiful commonwealth with so many proud, hardworking, unbelievable American patriots. After so many years of politicians who sold out the working men and women of our country, we finally have a president who puts American workers first. So jobs, factories and new investments are pouring in as they do. We have added 70,000 new construction jobs in just a short period of time, including 8,000 brand new construction jobs in Kentucky. Versed Logistics is investing more than $10 million into expanding its operations this year right here. Incomes are rising. The economy is roaring back. And America is respected again, perhaps respected like never before. We will keep on working and we will fight, fight, fight, and we will win, win, win."
7616546690987822349,2026-03-13,OBJECTIVE 1: DESTROY IRAN’S MISSILES ,1100000,war,produced,3,dramatic_score|speech_audio|deep_fried|highlight_reel|provocative|hyper_masculine,Retro TV/VHS static/glitch visual aesthetic (common in internet memes and lo-fi content). Focus on Objective 1 of Operation Epic Fury. Iran war. ,human,yes," We are going to destroy their missiles and raise their missile industry to the ground. It will be totally, again, obliterated. One, destroy their missile stockpiles, their missile launchers, and their defense industrial base. Missiles and their ability to make them. Number one, we are going to destroy their missiles and their missile launchers. We are going to destroy their capability to make these missiles and these launchers. Number one, destroy the regime's deadly ballistic missiles and completely raise their missile industry to the ground. Continue to destroy Iranian ballistic missiles and drone capability in order to prevent attacks on the U.S. and others throughout the region. And this means attacking launch sites, command and control nodes, stockpiles before they can threaten our personnel, our facilities, and our partners. Addressing the ability of the Islamic Republic to project military power against, of course, us, our bases, our forces, etc., as well as our allies and partners in the region and beyond. And that's primarily the missile forces of the Islamic Republic, which had obviously been growing substantially and posed a very serious threat to all of those equities that I just mentioned, as well as the ability to produce that. That I know massive shield with which they're going to hide behind of both short range ballistic missiles, long range and drones."
7616801573401939214,2026-03-13,The direct result of Democrats blocking DHS funding. 👎,507300,opponents,produced,3,speech_audio|highlight_reel,On TSA queue issue. Blaming DHS payment issues on Democrats.,human,yes," The partial shutdown now lasting almost a month, leading to a shortage of TSA workers at airports across the country. More than 300 have reportedly quit their jobs. As of today, 50,000 TSA agents will miss their first full paycheck. We had a half a paycheck two weeks ago, and this weekend, when we get a pay, you're going to get a big fat zero. Some of my colleagues donating blood plasma, working Uber Eats, delivering a grub hub. Some people are sleeping in their cars so they can save gas. I have three kids, a wife who depend on me to go to work to feed them, to take care of them. We're fed up. We had enough. This is the third shutdown in a matter of six months. How many flight attendants are being impacted by this because of their flights either being delayed or being canceled out? That means they're not getting paid. If you're not sitting behind the controls as a pilot, you're not getting the paycheck."
7616818690486586638,2026-03-13,"So true, Mr. President 🇺🇸",607800,culture,official,1,speech_audio|aura_farming,"Trump dispensing advice to American professional boxer and Influencer Jake Paul, with Paul first asking Trump for the advice. Caption on screen: ""President Donald J. Trump's advice to young people. ❤️""",human,yes," Made in the USA and I know you want to bring more jobs. I think my generation I think is in a weird place with like going to school, getting jobs, AI is coming. Give any advice to my generation of people of where to go, where to look, what jobs, manufacturing, how can they get more active and get more opportunities in front of them. So you know this better than anybody. Oh because I get this question a lot, what do you do? You always have to find something you love doing. Like I tell people their father wants them to go into business and he hates the business and you know the father's successful, they're pushing the son. You've got to do something you like or you're just not going to be successful at it if you don't. With that being said try and like something that's where there's a future. Like the hot thing right now is AI. If you know the AI thing you're gonna get an unbelievable crazy job at ridiculous numbers, numbers you never thought of. That could call off, maybe it's gonna call off, but right now so if you like computers and all of that it's not a bad thing. Go into an industry, there are some industries, retailing is always tough. There are some industries that are tough. If you love it do it, but if you can love something with it where it's got a lot of potential you're much better off doing that. I have friends that are really smart, they went into businesses that are very very tough and they lost, I mean they just, they work. They're smarter than other people I know but they're in the wrong industry. If they were in the right industry they'd do much better. So try picking something that's got potential and you have to love what you do. Yeah."
7616843740140915999,2026-03-13,🤠🤠🤠,1200000,culture,official,1,speech_audio|aura_farming,Video of Trump wearing a cowboy hat. On Rodeo World Champions' visit to the White House Oval Office. ,human,yes," This is number one of 250. You've got the Constitution in there. Yeah. In the liner. The Constitution is in the liner. That's amazing. 10 karat gold flag. And then 13 windows. I think it's your side. Are you guys at your back? I'm just saying, the right way, yeah? This is your first. Oh, yeah. Thank you. Appreciate it. Thank you. I'll even save the box. You would."
7617136316555267341,2026-03-14,OBJECTIVE 2: Destroy their Navy ,1000000,war,produced,3,dramatic_score|speech_audio|deep_fried|highlight_reel|provocative|hyper_masculine,Retro TV/VHS static/glitch visual aesthetic (common in internet memes and lo-fi content). Focus on Objective 2 of Operation Epic Fury. Iran war. ,human,yes," We're going to annihilate their navy. Two, destroy their navy. Second, we continue to strike the Iranian navy and their capabilities in order to do things like sustain movement through the streets of Hormuz. Number two, annihilate the Iranian regime's navy. Elimination of their navy so we can have freedom of the seas and not be threatened with the shutdown of the Gulf of Hormuz. And then the Iranian navy. Those are the primary focus of the military campaign. And we are going to destroy their navy."
7617118998311816461,2026-03-14,Iran has no ability to defend anything we want to attack - there is nothing they can do about it. 🇺🇸,552700,war,official,1,highlight_reel|real_war_footage|provocative,"Caption taunts while cycle of unclassified videos of attacks on Kharg Island do its own work. ""Iran has no ability to defend anything we want to attack - there is nothing they can do about it. 🇺🇸"" No audio heard.",human,yes, Thank you. Thank you. Thank you.
7617485246874815757,2026-03-15,America stays undefeated ,722000,war,tiktok,4,bass_drop|speed_ramp|stock_hero|highlight_reel|fictional_overlay|provocative|aura_farming|hyper_masculine,"""American stays undefeated"" propaganda reel feat. an eagle's screech, many B-roll footage that has been reused of Trump, his presidential vehicle moving around, helicopters and American air force assets. Also features some unrelated footage, of race cars... which has also been something used a lot on this TikTok account. ",human,yes, 3 2 2 3 4 5 5 6 6 7 7 8 9 10 10 10 11 12 12 12 13 14 14 15 15 15 15 15 15
7617961295161085198,2026-03-16,"Stopping fraud, waste & abuse in the fed gov 🔥",1100000,governance,official,1,speech_audio,Trump signing executive order with JD Vance behind him.,human,yes," You two guys are the right guys. If you guys can't do it, you've got a problem. Because nobody else will be able to do it. Yes, sir. So I'll sign, and then we'll take some nice questions from our wonderful media. Okay. Good one. Here you go. Very important. That's a big deal. We've been working on this very long. Yes, sir. Right? Yes, sir."
7617901179938344223,2026-03-16,"Prayers are with the incredible chief of staff, Susie Wiles, following her early stage breast cancer",463600,governance,official,1,speech_audio,Trump addressing Susie Wiles' breast cancer diagnosis.,human,yes," I want to also introduce Susie Wiles, who's fantastic. She's our chief of staff, and she's an amazing person, an amazing fighter. And she announced a little, a minor difficulty, which will be in good shape. Good shape for her. She'll be around for a long time. She has, she had a diagnosis. You probably saw it. And she's going to take care of it immediately, as opposed to waiting. She said, let's do it now. I said, do it immediately. Because with that particular ailment, the faster, the better. That's the only thing I know about it. The faster, the better. She's going to do it immediately. So she just started, actually. And she's going to be in great shape. The prognosis there is excellent, beyond excellent. So. Thank you, sir. But who needs it, right? That's right. Who needs it? I'm going to do it here. Thank you. Thank you. Thank you. Thank you."
7617861181985885453,2026-03-16,OBJECTIVE 3: destroy Iran’s terrorist proxies ,517600,war,produced,3,dramatic_score|speech_audio|deep_fried|highlight_reel|provocative,"Uses some kind of military strategy video game mission objective user interface aesthetic. With slight visual distortion that mimics the CRT screen aesthetic (characterized by horizontal scanlines and common in action films, thrillers, and video games). ",human,yes," are going to ensure that the region's terrorist proxies can no longer destabilize the region or the world and attack our forces and no longer use their IEDs or roadside bombs, as they are sometimes called to so gravely wound and kill thousands and thousands of people, including many Americans. Operation Epic Fury will ensure the regime's terrorist proxies in the region can no longer destabilize the region or the free world and attack our armed forces. We continue to start working on and going deeper into Iran's military and industrial base in order to prevent the regime from being able to attack Americans, our interests and our partners for years to come and project power outside their borders. This means servicing production facilities, research and development sites and infrastructure. We will destroy their ability to sponsor terrorism, by the way. Elimination of their advocacy and support for proxies, which is destabilizing the entire Middle East."
7617949589013908750,2026-03-16,Call answered ,813900,promotion,produced,3,bass_drop|dramatic_score|speech_audio|hype_language|stock_hero|highlight_reel|aura_farming|hyper_masculine,"Some random narrator: ""A great man does not seek to lead. He's called to it, and he answers.""",human,yes, A great man doesn't seek to lead. He's called to it. And he answers.
7618263117906136334,2026-03-17,THE AMERICAN DREAM. President Trump signs two executive orders to help American citizens achieve the,1900000,governance,direct_address,2,speech_audio,Trump signs two executive orders to help American citizens achieve the American dream. On home ownership. ,human,yes," Today I'm signing two historic executive orders continuing my administration's efforts to help more of our citizens achieve the dream of home ownership. It's called the American dream. Thanks to our purchase of $200 billion in mortgage bonds, mortgage rates recently reached the lowest level in five years. This dramatically reduces monthly payments for new homebuyers. The annual cost of the typical new mortgage is down almost $5,000 since I took office. I'm very proud of that. I also signed an executive order to stop Wall Street and large institutional investment firms from buying up all the single-family homes in the scheme to turn them into rentals and make lots of money in doing it. We want America to be a nation of owners, not renters. Today I'm taking action to help reduce rates even more and make it much easier to build new homes in America. The first executive order is about bringing more community banks back into the mortgage business. Two decades ago, over 5,000 community banks were offering mortgages. Today that number has been slashed by more than 50 percent, largely because of burdensome, unnecessary regulations that radical liberals imposed on community lenders for the benefit of their donors on Wall Street and, frankly, for the benefit of themselves. The result was less competition and higher mortgage rates for hardworking Americans like you. That is why, under my order, we will eliminate the thicket of unnecessary rules and restrictions that crippled community banks. They've been hurt so badly. We're bringing them back. When more local banks start offering mortgages again, fees will go down, costs will fall, and homebuyers will be able to get a mortgage under the more affordable terms that we're insisting on. The second executive order I'm signing today will help lower construction costs for building new homes so that homebuilders can offer Americans more affordable options. I'm going to sign them right now. No auto pen, okay? That's my real signature. It's not an auto pen like you had in the past. As part of the Green News scam, the Biden administration and many state and local governments added endless, ridiculous regulations that raise construction costs very, very substantially. With my order today, we will slash many of these pointless regulations that do nothing for safety and add lots of costs. It's really unfair to the homebuyers. And ultimately, they're the ones paying for this disaster. Under the Trump administration, we want to make it possible for every American to live that American dream in a beautiful home. And it's really the one that they pick. It's going to be the apple of their eye. So I just want to thank everybody. Our country is doing really well. It's being thought of all over the world with great respect again, more than maybe it's ever had. Thank you very much. Have a good time."
7618238243846294798,2026-03-17,Happy Saint Patrick’s Day! 🍀,1300000,culture,official,1,dramatic_score,White House's St Patrick's Day fountain (water with green cast).,human,yes,a you
7618327475482873101,2026-03-17,Thank a Democrat.,506200,opponents,produced,3,dramatic_score|speech_audio|highlight_reel,"Mash up of TV news footage on TSA queue issue. Blaming DHS shutdown on Democrats. Caption says: ""Thank a Democrat.""",human,yes, I am sort of worried for them and like their families. I think it's quite hard to go without pay for that long. I can't imagine what it's like to continue doing the right thing even when you're not being shown appreciation and being paid for it. Everybody needs to get paid for the work that they do and we need a resolution. Get up and get here early. Those lines have been snaking out the main terminal down to the baggage claim and all the way out to the parking garage. you
7618216111858912526,2026-03-17,It’s not that hard. American elections should be for American citizens only. 🤗,2500000,opponents,pop_culture,5,meme_audio|punchline|named_target|troll|provocative,"Used clip from the movie -- White Chicks (2004) - Brittany Wilson (Marlon Wayans) demanding a credit card and ID at the hotel check-in desk, then reacting with exaggerated anger. The fake New York driver's license and credit card for 'Kevin Copeland' are shown., Movie clip: Superbad (2007) - McLovin (Christopher Mintz-Plasse as Fogell) attempting to use his fake Hawaii ID with a rainbow on it, questioned by a police officer (Seth Rogen as Officer Michaels)., Music: Wolfgang Amadeus Mozart - Requiem in D minor, K. 626: III. Sequentia: Lacrimosa Dies Illa., Meme: Political commentary meme using movie clips to represent a political group's perceived reaction to a policy (voter ID), highlighted by the overlaid text 'DEMOCRATS' whenever the White Chick comes on. ",human,yes," Yeah, I just, um, I need a credit card, please. And some ID, please. Credit card? ID? I'm so freaking pissed. What's your ID? Yeah, I think I have it."
7618668141467536653,2026-03-18,$10.5 TRILLION IN 1 YEAR 🤑,2900000,governance,pop_culture,5,trending_audio|meme_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|fictional_overlay|punchline|expletive|aura_farming,"""The Wolf of Wall Street"" (movie clip and audio of Jonah Hill as Donnie Azoff saying ""22 million dollars in three fu*king hours""), ""22 million dollars in three fu*king hours"" (meme/viral quote from The Wolf of Wall Street). Soundtrack: Money Trees, by Kendrick Lamar. ""A dollar might turn to a million and we all rich"" portion. ",human,yes," They got the mic, turned to a million, then we all rich, that's just a sign. $22 billion in three f***ing hours! Be the last one out to get this dough, no way. Love one of your buckethead holes, no way."
7618613770016853261,2026-03-18,FEELIN LUCKY 🍀,590600,governance,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel|aura_farming,On Trump hosting the Taoiseach of Ireland at the White House,human,yes," I just want to wish you a very happy St. Patrick's Day. The Irish did not come to America. They helped found America, the fact is. And these are incredible people. It's a great honor to have Tishok Martin from Ireland. Somebody that we know, we get along with. We've had a very good relationship. We have a tremendous trade relationship. And we'll keep it that way. I think it's going to be expanded very greatly. In many ways, our connection is foundational. It's historic. And the Irish have to build America. We're very proud of that connection. And we think you hosting us here in the White House is affirmation to all the Irish Americans out there and to our diaspora in this country for what they've contributed to America. May God bless the people of Ireland. And may God bless the United States of America. And it's great to be with you. Thank you very much, everybody. Thank you. Thank you."
7618710844364393741,2026-03-18,The service and sacrifice of the six American heroes will never be forgotten. ,534300,war,official,1,,Tribute to death of six soldiers in Operation Epic Fury. Iran war. ,human,yes,"Come back to주세요 Maybe youве Well it's overwhelming Now if you want something to en concentrations What mankind can do, product, product啊 Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you."
7618985926189993229,2026-03-19,We will finish this — and we will honor their sacrifice with decisive action. 🇺🇸,513000,war,produced,3,dramatic_score|speech_audio,Pete Hegseth addressing death of those fallen in Operation Epic Fury. Iran war. Strange Department of War video posted on the White House account. Labelled under Produced/ cinematic due to the placement of the captions prominently in front of Hegseth. ,human,yes," Yesterday at Dover Air Force Base, President Trump, the Chairman, and I stood in solemn silence as heroes came home. Flag-draped caskets. We honored them. We grieved with their families, and we listened. What I heard through tears, through hugs, through strength, and through unbreakable resolve was the same from family after family. He said, finish this. Honor their sacrifice. Do not waver. Do not stop until the job is done. My response along with that of the President was simple. Of course, we will finish this. We will honor their sacrifice. Their sacrifice only steals our commitment."
7618991197087960334,2026-03-19,🇺🇸🇯🇵,2500000,governance,official,1,speech_audio,Trump receiving the Japanese Prime Minister Sanae Takaichi at the White House. ,human,yes, tortoise treads
7619088760130555149,2026-03-19,Stuck in line at the airport? Thank a democrat 😵‍💫,649400,opponents,tiktok,4,meme_audio|named_target,"On TSA queue issue. Blaming DHS shutdown on Democrats. Queue footage goes with ""Oh No"" viral audio/meme sound (derived from ""Remember (Walking in the Sand)"" by The Shangri-Las). Caption: ""Stuck in line at the airport? Thank a democrat 😵‍💫""",human,yes," Oh no, oh no, oh no, oh no, oh no"
7619032257629621518,2026-03-19,LFG 🦅🏀,635500,culture,produced,3,trending_audio|hype_language|stock_hero|highlight_reel|hyper_masculine,"LFG = Let's Fucking Go or Let's Freaking Go, but due to the ambiguity, I didn't click the Expletive/ swearing tag. Footage shows Trump throwing T-shirts into a crowd, and then cuts to a basketball game. Words at the start says: ""It's March. Expect the Unexpected.""  It is about the NCAA Division I basketball tournament, which is branded as March Madness.",human,yes, It's March! Expect the unexpected!
7619363890408738062,2026-03-20,🇺🇸🤝🇯🇵,325700,governance,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel|aura_farming,"On Japanese Prime Minister Sanae Takaichi's visit to the White House. Trump: ""We become friends"".",human,yes," Well, thank you very much, everybody. It's great to have you, and we have a very special person. Just won a tremendous election in a record-setting fashion so you have something in common. We have a very fine relationship, and we're going to be talking about trade and many other things. We've become friends, and I'm very proud of the job you've done. It's not easy. Thank you, sir, for inviting me to the White House today. Thank you. I firmly believe that it is only you, Donald, who can achieve peace across the world. I look forward to having a discussion on how we can cooperate to make our two nations, both Japan and the United States, stronger and more prosperous."
7619424003484093710,2026-03-20,POV: March madness at the White House ,535200,culture,produced,3,dramatic_score|ai_or_cgi|hyper_masculine,"Another basketball-themed video. Basketball bounces around the White House, and then the ball is revealed to say ""NCAA March Madness"". So it is about the NCAA Division I basketball tournament, which is branded as March Madness.",human,yes, March equals madness. Did we just see what we just saw? Wow!
7619713824551193870,2026-03-21,YEAR OF THE PATRIOT 🇺🇸🦅,715800,trump,produced,3,dramatic_score|stock_hero|highlight_reel|trump_dance|aura_farming|hyper_masculine,"Trump hero shots, with aircraft, American flag and horses, fireworks, presidential convoy.",human,yes,Documentary City www.fema.org Selected dibut hypimir Bul 거는 Give your costsologically to renovate me Escape the image to enter the vendor Save the Rouse Andießan 알 All accounts of Whats visiting
7620193581713657102,2026-03-22,COMMANDER-IN-CHIEF’S TROPHY 🇺🇸🏈,116400,culture,official,1,speech_audio|highlight_reel,"Context: On March 20, 2026, President Donald Trump presented the 2025 Commander-in-Chief’s Trophy to the U.S. Naval Academy Midshipmen at the White House.",human,yes," I have to say it might have been the Army guy. His arms are like steel. It just turned... Oh, me? I want it. You know what I'm saying? You'll go up. Yeah, they're there. You think you're making it? Yeah, sure. Okay, thank you. Take, uh, go forward and forward. Yeah, I think it might be different. I don't see that. It's straight. It's straight."
7620507405264227598,2026-03-23,"Hi, @Chuck Schumer is the problem 👋",880600,opponents,meme,6,trending_audio|highlight_reel|punchline|named_target|ai_or_cgi|troll,"Video starts with footage of long TSA queues, along with the song: Anti Hero by Taylor Swift. ""I am the problem, it's me."" Then multiple pics of democrat (Chuck Schumer) with sombrero is flashed on screen. Caption: ""Hi, @Chuck Schumer is the problem 👋""",human,yes," I'm dreaming from dreaming, one day I'll watch as you're leaving Cause you got tired of my scheming For the last time It's me, I, I'm the problem, it's me At tea time, everybody agrees"
7620573184387042574,2026-03-23,"POTUS at Graceland, home of Elvis  🎸🎶",460900,culture,pop_culture,5,trending_audio|speech_audio|stock_hero|highlight_reel|trump_dance|aura_farming,"Same videos (OLD FOOTAGE) of Trump dancing seen after the video signals Trump's visit to Graceland, Elvis Presley's hometown.",human,yes," The king of rock and roll, the true king, you have to say it now, Elvis Aaron Presley."
7620463460274408717,2026-03-23,Preventable tragedies. Lives that should still be here… ,26400,enforcement,direct_address,2,dramatic_score|speech_audio,"Different people giving testimonies to how Trump is making American safe. About ""illegal aliens"" affecting American lives.",human,yes," Hello, my name is Angel Mom Mary Ann Mendoza. My son was Sergeant Brandon Mendoza at the Mesa, Arizona Police Department. He was killed on May 12, 2014 by a repeat illegal criminal. I'm the mother of Lacey Marie Ferguson. She was shot and killed. We never thought it could happen to us. We were just normal people. Everybody is in danger of this. They just don't realize it. They're trying to hide what's happening to American citizens. My name is Angel Mom Agnes Giboney. I am a legal immigrant, and I am so proud of President Trump for securing our borders and keeping Americans safe. My firstborn and only son, Ronald DaSilva, was murdered by a previously deported criminal illegal alien. It should have never happened if our borders would have been secured. My son would still be alive today. Hi, I'm Kathy Hall. I'm an Angel Mom. My 18-year-old daughter, Haley King, was killed in 2016. The man who murdered her was sentenced to 17 years in prison. 20 months into the sentence, he was up for parole. There's a lot that's broken in the system that needs to be changed in the judicial part of this, too. My name is Sanjeev Kumar. I'm my brother Deepak Kumar. I lost my nephew, David Surindra Gutierrez. He was murdered on Valentine's Day, 2025. For us, I think the biggest thing that we want is accountability. You know, they talk about these people being removed from their families. Well, what about us? I lost my son. I'll never see him again. Angel moms come out and speak about this, not because our children are going to be brought back, but because we want to save the pain of another angel mom from experiencing what we've experienced. And this is a war on our homeland. It's time that America listens to Angel Moms. It takes a piece of my soul away each time I see another angel family. I would like to see every illegal alien deported. You want to come to the United States, you respect this country and respect the laws of this country like my family did. Thank you, President Trump. Thank you for inviting us Angel Moms to the White House. It is an honor and privilege to call you my president."
7620916699134561550,2026-03-24,Life’s what you make it✨,2000000,promotion,tiktok,4,trending_audio|stock_hero|highlight_reel|trump_dance|aura_farming,"Mash up of Trump's cowboy hat moment with other moments (again with same heroic framing). Soundtrack: Hoedown Throwdown by Miley Cyrus. Recycled footage. Message: ""Life’s what you make it✨""",human,yes," 5 or 82, this is something you can do Pop it, lock it, polka dot it, country file, then hip hop it Put your honk in the sky, move side to side Jump to the left, stick it, glide Zigzag, cross the floor, shuffle in diagonal"
7620972300770364686,2026-03-24,Thank you to our ICE agents 🇺🇸🇺🇸,385400,enforcement,produced,3,speech_audio|highlight_reel,"TSA queue TV reportage, of people interviewed and saying that they have no issues with ICE agents being deployed to fix the issue. ""If there are here to help, that's fine, because they obviously needs more people"". Shows ICE police agents passing out water to kids. Someone in queue also says: ""I am happy for the ICE."" I have this sense that the broadcast interviews were being taken out of context.",human,yes," Well, there may be a celebration here at the airport before it's all said and done, especially for the folks who've been working nonstop extra shifts. If you look right here, you can see this is the main checkpoint. Almost no lines, no waiting, Sarah. It's unbelievable at this point. When you see ICE agents being deployed, what goes through your mind? I like it. I mean, I think Trump's going to hold it off. No problem with that at all. I mean, if they're there to help, that's fine. Because you obviously need more people. If I want a water, a little water. These ones are cold on this side. This is very good. Avoid it. You got vodka? Very nice. You got vodka in there? I wish. Thank you for your service. Thank you for your service. Thank you for the service. You're happy with ICE? Yes. I like that. I'm happy for the ICE. Thank you for the service. They're here doing a job just like TSA is. Bless their hearts. They're out here working without a paycheck. Trying to help people. And they've got a job to do just like everybody else. And thank goodness for them. What's your message to Congress that could put an end to all of this? It would be ideal. This isn't working for us right now. Fire them all. Fire them all. This is taxpayer money. What's it for? My flight leaves in 16 minutes. 16 minutes. I got the 3 a.m."
7620814918991875341,2026-03-24,MAKE MEMPHIS SAFE AGAIN,338700,enforcement,produced,3,dramatic_score|speech_audio|hype_language|speed_ramp|highlight_reel|aura_farming,"Trump speaking in Memphis during a Memphis Safe Task Force roundtable, with other highlights from that day. shows Air Force One.",human,yes," That's the reason I'm here, to tell you how well you've done, how well we've done. We brought together 22 federal agencies, state and local police, and 1,500 members of the incredible National Guard to smash the grip of the violent criminals on this iconic American city. In total, we've arrested 7,000 criminals, seized more than 1,100 illegal guns, taken more than 1,000 pounds of illicit narcotics, and rescued more than 150 missing children, making their parents beyond happy. Mr. President, the Memphis Safe Task Force underscores one simple truth. When federal, state and local agencies work together as genuine partners, we can reclaim even the most troubled cities. It was all of us, as Gowdy said, working hand in hand with my FBI, DEA, U.S. Marshals, ATF, with all of my agencies, working hand in hand with the National Guard. Know this, Donald Trump and this administration, we have your backs."
7620870770562026765,2026-03-24,JUST DO IT. Pass the save America act 🗳️,315500,promotion,pop_culture,5,meme_audio|bass_drop|hype_language|provocative,"Entire mash up of ""just do it"" messages in TV/ movie reels. It's in support of the White House's ""Pass the Save America Act"" push. AI-recognition of pop culture references: Breaking Bad (character: Gus Fring, played by Giancarlo Esposito), The Waterboy (character: Townie, played by Rob Schneider; audio: ""You can do it!""), Starsky & Hutch (character: Dave Starsky, played by Ben Stiller), Superbad (character: Seth, played by Jonah Hill; audio: ""I can't believe this is happening!""), Office Space (character: Milton Waddams, played by Stephen Root; audio: ""What the hell (bleep) is wrong with you people?""), Peaky Blinders (character: Thomas Shelby, played by Cillian Murphy), Interstellar (character: Joseph Cooper, played by Matthew McConaughey), Moneyball (character: Billy Beane, played by Brad Pitt; audio: ""It's not that hard.""), Shia LaBeouf's ""Just Do It"" motivational speech (meme, both visual and audio), Top Gun: Maverick (character: Bradley ""Rooster"" Bradshaw, played by Miles Teller; audio: ""Just deal.""), Forgetting Sarah Marshall (character: Peter Bretter, played by Paul Rudd; audio: ""You gotta do more than that.""), New Girl (character: Jess Day, played by Zooey Deschanel; audio: ""What is your problem?""), Batman Begins (character: Ra's al Ghul, played by Liam Neeson), After the Sunset (character: Lola Cirillo, played by Salma Hayek; audio: ""Drama, drama, drama.""), Bad Teacher (character: Elizabeth Halsey, played by Cameron Diaz; audio: ""You're not working hard enough. I need results."")",human,yes," Do it. You can do it! Do it. Do it. Do it. I can't believe this is happening! What the f*** is wrong with you people? You can do it! Get it done, boys. It's necessary. You can do it! It's not that hard. Just do it! Yes, you can! Just do it. Come on, y'all! You can do it! Well, you know, you gotta do more than that. What is your problem? The way to act. Drama, drama, drama. You can do it! You're not working hard enough! I need results!"
7620999371991108877,2026-03-25,You can always find your way back home ✈️ CBP home app ,1800000,enforcement,pop_culture,5,meme_audio|punchline|troll|provocative,"Hannah Montana (Miley Cyrus) door and kiss meme. Words superimposed: ""Illegals when they choose to self deport:"" DHS. ICE. Deportation. Advertising the CBP home app. ",human,yes, ん Oh Yeah
7621235332368960782,2026-03-25,"Our new Secretary of Homeland Security, the great American patriot Markwayne Mullin. 🇺🇸",411900,governance,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel,"On Trump introducing the new Secretary of Homeland Security, Markwayne Mullin.",human,yes," We're thrilled to swear in our new Secretary of Homeland Security, a great American patriot, to put it mildly, Mark Wayne Mullin. There's one man for this job, and I have no doubt he's going to be fantastic. I don't care what color your state is. I don't care if you're red or you're blue. At the end of the day, my job is to be Secretary of Homeland and to protect everybody the same. And we will do that. No one's going to outwork me. The president has entrusted me with this, and failure is not an option. So thank you so much, Mr. President, for this opportunity. I won't let you down."
